-3668,-150633,-116051,85704,63243,-134467,-101218,-154774,69494,165299,-41645,-6772,34482,146500,121624,151162,-112440,-167340,47256,-164097,131757,-180085,4997,-35888,-33574,73815,49352,114398,-111466,58707,-17051,-97053,135488,-38115,83318,187112,29189,-122930,-56988,-121898,201508,113280,130291,-63392,114047,-6625,72863,-41334,131308,80123,110321,27658,169642,-146915,18864,212539,190174,-179152,-114167,11406,179768,121886,171310,49890,132169,6892,177150,165507,-39645,-19658,-103452,-131372,29045,34223,87485,-72072,53452,156218,183426,123295,-191174,56368,134726,-25839,-159480,142752,49368,-8066,153325,38290,430137,-38484,80764,-43133,173434,101252,-308851,-92798,31827,-85354,-91315,-198760,12362,-74399,-131643,-58899,-32383,-123674,-281799,-204817,-139585,-157609,24051,-11206,-15178,205621,45424,195553,-34976,155559,-115925,65708,117559,-207383,267191,171612,256321,150491,-184559,-116079,-109708,-83995,79727,-54841,-94934,168243,-128864,-62941,-110991,91920,-88090,-78214,82616,-981,-149924,-50131,120849,-124826,167846,134902,78655,25158,26347,-172444,-65448,72348,11914,210707,101892,136239,-145278,94865,109826,-49186,94790,-2466,192255,99143,48539,-30155,-2658,66706,46761,80966,207262,-115484,-79185,100160,16749,-84689,-92881,108372,104489,85977,-123630,22210,-23616,-133562,129751,89223,-31496,156245,-108108,-60470,24597,-19067,-35618,43930,44799,163166,73828,90135,-182254,-44969,170639,110451,143839,182452,167957,-67210,-3863,51736,39856,19042,135944,5348,117432,-24141,-23337,-84862,176415,-65765,2756,103774,164792,166294,151850,-61066,-789,28380,85744,77000,235310,26633,-150965,-238658,98789,-66018,-114295,-135600,-156547,-109668,51365,15722,29175,149586,-41051,69050,93929,-24590,-44878,-79058,-71393,11433,-89636,-6260,-61634,87556,124313,108044,16323,-97127,57852,63052,-101274,151360,-116015,47112,212891,-100363,-62017,-32508,-161830,43963,-43203,174448,135032,27327,-5405,-96515,198046,699,193418,-154528,75384,95936,67221,59213,-4654,-33836,75967,151483,165334,29157,-135988,-37516,-83373,24199,-183497,11446,-80751,169056,38770,71935,49403,-5312,-105728,-2845,72530,70363,100338,92262,-134260,8606,-6930,-203585,-35195,-103703,-27433,144316,131334,176419,200505,238690,207301,247140,-34773,89481,97804,-27392,50976,20103,-13838,286612,88272,269603,34527,-10569,114972,251846,96651,-11658,-39842,-165537,159112,87229,82967,13008,40386,-108852,-144662,41511,132742,48100,-112810,16972,-47906,39261,10928,92258,-141479,86201,-86098,-114914,-112383,41527,35530,26650,-78847,5560,-17724,219619,-54273,-57306,-1225,-46572,-2399,135863,-1068,-71867,122704,-4150,-163655,-176486,147496,16601,-54331,116265,-30591,-40093,142899,33896,-126082,-76721,-61703,-23820,71993,34762,-4749,-34602,-15009,-107235,62229,106464,126248,63087,5317,107196,-104613,-86776,118307,-53613,134065,40089,98192,200874,-35747,67218,190306,52907,-15558,-61168,-159701,18196,-7518,-38688,-32063,73947,25187,-22906,-10217,64566,160353,51251,125489,227076,3153,-118517,-16352,118579,167097,82680,138922,100099,114044,95698,-166928,135469,-91594,22363,42529,15214,181287,-11014,-11513,225626,24279,83021,-52940,-134099,-10138,19579,151731,55299,183441,-55885,58313,-72319,156243,-217799,-7997,-149206,-55196,-118133,184079,-85935,13311,112002,77101,117022,-215429,-237162,130777,168000,-138007,55779,129197,225227,-137767,-223875,-111940,31408,226833,50854,310,-68423,113635,-85850,45868,-191684,-130952,-90246,20541,54936,-187732,24168,139302,-10069,-21973,11331,-77641,158761,-196264
-25788,-123817,221713,237825,32582,166047,62604,119339,32014,-182858,952,24209,195376,97048,221451,13579,-124797,-156767,7253,-11733,79193,-119461,113974,-143659,61990,178843,7550,121040,194866,44874,-6980,76647,21403,73629,131119,8305,80309,60926,61103,-131856,-217165,24889,155569,26873,-59877,109470,-125756,-68160,34063,91086,188970,-119704,112866,62605,-29781,-86388,-76813,-71585,54010,110805,-65789,-85810,-136551,-161595,-87920,78479,-20409,12318,-229199,37361,181594,-60220,38722,-7736,187020,-78126,-89723,-63274,26361,1349,-162171,-18304,359005,-18171,-49638,-88286,243004,103460,-56668,-60938,93105,-13486,174955,-33274,203542,187930,124903,-23803,171025,-109893,223714,122677,-156453,36461,186012,217726,92931,65294,156361,99596,-15270,59769,-138729,-14285,174270,125170,-81865,187622,91258,103009,-87890,-101019,157207,75851,67517,-31283,188667,-44057,110180,118593,197212,-10991,-142509,106388,55703,-50984,37762,-124655,-121819,-143330,-17056,-113839,189373,107067,-98441,-18188,186836,48261,-68827,-165217,-105856,-144963,-248619,24344,5386,6606,173629,47806,-26366,184763,104063,122200,249076,144636,-115832,-80786,220600,216866,-176720,90083,113135,-220223,-187255,-4033,84653,25789,-144736,-146592,88060,9982,-178204,196,157926,-164106,103268,116897,188243,-14133,-103260,118115,-122071,161722,121306,155439,103171,12677,45367,144132,-98204,39454,84648,214402,20468,-174746,114640,39846,156865,-22020,-68302,-75066,182527,-73006,-138256,33766,-47303,28037,-177061,-200925,154211,-19036,18308,183185,135835,25577,215333,167642,-26893,-6324,253457,186081,186344,32397,95778,215428,74949,38749,14023,3570,-134929,-216069,242246,-18201,685,167195,279847,267636,290092,-48318,-24492,-87667,-156890,-189744,-91531,-65823,91358,136761,-101321,82800,50334,89777,6758,117362,-37253,-50159,-77709,57353,-46043,-126003,-137576,-137712,95890,-125910,67295,-25395,-31396,-62138,56869,17139,-72591,-35149,-63324,9584,228613,66704,4037,-1659,227162,-77298,-113188,197504,-35638,-102962,-120559,-85360,-52607,16104,-34524,-100323,94714,73378,74212,182641,-48127,-24420,8041,181768,-97865,-157847,4815,-8425,47167,21198,41471,-104944,-80861,-107893,198416,-64453,194792,148343,-196990,164551,-8396,127215,-220421,45452,14858,184077,-233443,-41566,23150,55775,-25115,252577,318154,206845,-43488,97629,-67435,-86841,-93608,-91315,30789,86341,-63833,-79852,-16708,-170323,-64245,40129,-79155,13471,21824,-17119,-96999,76407,-25409,-141822,59413,68772,-204826,-81644,-40575,123701,148729,83620,-123671,134480,-96305,19013,-102071,192865,40488,85202,-51773,131255,167918,271368,287217,16050,112887,5598,49086,-245164,163709,28279,216500,-92919,-143804,100102,-125108,109875,103023,-108369,12058,-187020,13054,9997,154927,22623,52561,165017,199751,221795,65606,-149632,6966,129927,44221,35310,108264,-55246,126841,36060,121757,166653,-143412,-24527,-53484,101666,79375,-24258,112974,-161119,76253,-56105,99668,-82600,-10140,-66250,142976,-35402,-80758,104449,100032,-86863,175893,133514,203580,10884,-181352,148499,56107,-159684,61511,-79125,-179845,-89365,-39570,-38653,114004,144381,-111986,-85938,-19981,-68529,-184030,-215089,91231,66407,19733,47321,-1824,34619,-159539,-87506,83935,-14376,-250044,-24939,-130852,-214420,159927,-53025,-14141,160688,-141683,70758,-185282,-212711,140507,148492,98132,191524,-226069,-45767,-29593,-15946,-145608,13449,121588,-172097,57438,36873,78116,271925,111071,-101896,174212,-32889,-53545,137447,53115,60652,37197,-7513,11941,49255,168787,328545,236049,-55960,384084
102341,-159087,32631,92910,-129970,2748,36575,-12118,30438,-135330,49414,65889,105459,119715,163246,-55333,-212823,-235434,-207705,-41629,-35862,44514,-3159,21610,108219,24653,11031,-50378,136723,168824,27328,-1124,11762,129009,49617,121222,-126731,-100040,71473,45021,-10182,-84948,-87585,111051,-95668,27021,179787,159783,122755,-131890,116339,-40547,116154,-19807,-88759,-20693,4263,-109413,-138660,27557,125286,-44516,119110,1525,259577,140583,189154,197047,193379,-39518,-30496,-167883,-55648,-50513,69814,-210178,-8997,97588,-35204,51348,-260375,19400,-53080,88462,-159187,59341,118219,210848,181181,194696,391351,193010,195539,-37915,13061,64366,-374203,-295836,-211438,-47299,-309936,-283620,-319814,-94287,-192515,-221628,-59899,60219,-23016,-232389,-26917,-256127,181829,201015,-87845,149399,201631,99011,-17238,76726,-38976,-71478,-168481,83700,127845,-93260,100447,157242,-161549,-65187,132449,-48657,27209,-7332,83347,67140,-136190,-220197,122249,140589,-80358,-68295,178343,7408,98899,-113132,-47243,-131337,243391,25668,32528,14120,-54925,-52508,63565,122100,205837,-71681,-107985,42707,-54784,-66007,149282,-28696,111434,-59190,133121,-90827,12927,-17550,79558,-94720,157794,149039,156498,-49917,193549,133998,91186,-78372,92796,13587,-184260,-72982,62242,159834,90868,12146,18332,191253,14525,-92612,128759,151877,-96349,-25992,-92529,29793,-219075,-4854,23732,93578,-15607,59934,119788,-53338,162767,137738,101520,109392,119245,41241,-146382,36411,-117186,49755,-120429,50449,-92900,158589,-110347,36696,-72941,189547,7231,197802,52157,-53462,-62584,69720,-230736,-167979,-60763,-235227,-175977,-154948,3192,-61309,-30760,-141080,-11164,-44062,-258783,136753,53864,9233,32942,-47632,-75147,-21345,40507,-103701,22365,-45397,104975,-56916,-121852,138463,111135,-123871,29765,-136826,-65765,-146965,22977,-170179,-43205,-79899,45168,-58483,149754,134220,23652,140162,152333,68076,-119741,-142760,46608,18282,47211,-17891,14739,-91382,24815,183793,47035,61516,56976,22678,90321,-69509,-124462,-11942,121406,87770,-69277,-28270,-151003,12602,156599,63575,120467,-4630,112639,119020,82307,146307,-40781,18282,-62837,-139696,-14517,64461,-157474,-204791,-52283,137317,-109306,191120,169194,77851,190418,243079,-17974,144102,76390,71403,-129335,-23747,-165241,-162556,159729,100173,30531,181011,208412,-98717,127039,162873,205675,-136978,-54672,-12500,-62560,-148492,-70871,100155,94952,-59861,34806,-159852,20943,82014,193903,168832,71707,177933,-44768,96225,-120,110980,-175978,53851,-139610,34152,-120569,-144449,-126098,43195,179098,135431,2948,-270564,100530,-96942,-21063,19222,-34220,212718,-182167,-197125,-103774,-60731,28590,95837,169314,68652,-145428,116077,45108,76833,109631,74976,126318,85494,84442,56394,116823,71218,82295,45323,102157,-130393,167829,102122,-121043,95643,-159590,-228248,-203130,-60614,167248,-34216,-81014,-114890,-6111,-128401,-135342,74005,41832,84408,-13366,-179281,-12181,-93715,-153731,-112096,32188,-83491,67210,62055,-113796,-87019,145689,-92662,16937,-101574,133876,-13483,109559,10216,114873,-119776,-179420,-47902,-130215,71935,215092,40869,-48685,-120115,105869,-34774,-21377,32207,34270,45578,-163827,-177158,-32869,-49324,213058,53764,125887,176951,-56688,113711,68180,-227046,-137224,-57512,59864,215245,149499,166091,-137406,90312,-156098,-14862,-100866,-213573,-131972,-89291,32742,122617,62210,-79579,140678,167192,-72045,131599,139306,-62949,110003,-128106,1084,-201870,25648,76826,188904,151047,-1930,6940,71189,13734,2390,-89052,138285,-32269,229576,80368,26796
-119131,70408,121189,259102,121127,-17131,-15951,-117640,7591,-151679,120118,-65078,94575,-116307,183623,-77907,26114,-204256,23036,-53656,-152836,-147139,-81664,39151,-80274,-114261,-139198,-217242,39044,127373,-1906,81431,-115370,71598,61077,-24725,97983,146059,32976,-73166,-37426,34985,54881,-33191,-59522,155499,95093,-43245,56752,46926,154043,176814,-76336,-69453,238453,119946,-156019,32684,18742,-50330,-183404,-130045,163709,-149853,38861,-86456,274788,331214,141032,-111338,158799,207855,-3267,80690,-75605,-17552,102791,202055,165768,-45968,85701,65614,170232,81882,-94553,-49505,-4693,28287,-107438,-182436,202903,-141064,19720,-170788,-76889,-175761,-77439,-76513,237007,211606,-8322,-63355,78297,40619,-34830,-16666,-212580,-85635,-134562,-125975,15667,28941,185467,215951,5411,-95661,84209,-17026,1534,159209,-140204,137258,30846,-83655,163713,-25897,43996,-34386,158477,-58413,-11332,133712,-97438,203100,98890,128833,25071,31133,34520,-23557,-61185,-164518,99509,-27379,130051,-137598,28177,2102,-111817,-97300,179232,9572,9178,-133370,-203132,-104041,104209,221184,100626,75733,-54862,134615,207537,169445,49277,150229,108470,111007,12660,-24924,7277,-254,96712,200972,-25736,-20526,-21257,-164586,56343,101493,-137807,-26796,-154616,-77771,48355,-94356,-124788,25106,173304,6854,-93122,97987,96740,97861,-71386,143760,-141145,108206,167292,-28645,116268,27866,100203,-79652,174093,120287,74745,9098,-178935,-171548,-63638,146062,66455,-65329,-53024,-93321,-12211,81351,26208,-161156,159295,136373,122820,87195,165837,-24221,-120602,-26847,71308,29320,-146079,-133606,9464,-51512,-174552,23407,-49896,131765,101703,-234371,-26742,-115536,131979,130176,124257,85872,39045,149609,-182265,-226581,-85764,-260641,45750,-153253,-50725,67585,-134253,61146,88991,42866,-15139,80380,-166770,111840,25394,-141332,-167684,-32745,113511,22267,1736,55245,53592,127117,-43066,88448,-81029,30623,-154993,91007,19237,70917,52589,112712,103873,130028,24571,185055,-31899,-8305,217832,-71958,66219,123717,183665,-78137,-115669,1067,37386,-188094,103601,241773,73081,131182,94796,75227,80759,-2909,-148967,-126988,11581,73034,-44372,138397,41735,103090,36426,138723,-47780,147106,8318,247273,124959,-5893,124932,242175,106812,152532,131860,-42274,-66480,-32352,119683,242707,6740,166436,67426,-145534,225553,162057,4873,-180123,54048,2030,89800,-18599,-84222,-193651,-126717,80047,60087,-69184,82086,-29259,-81945,155885,149388,181346,-81210,234996,-42105,-98029,-136148,-163417,-10836,-81632,163411,14212,-18259,116435,55648,184575,-78419,-18783,-42125,104046,9863,54792,48116,144278,-11728,92026,47918,-3851,32486,197875,-32143,28538,7549,63566,93832,238580,-215379,-63636,7112,54498,-53165,73855,-9534,166806,-149596,-76422,151631,37249,72249,-121357,140463,-45486,-68527,-79108,35444,-35576,20307,60177,173124,-62055,184869,193736,23801,139629,67869,6068,-162792,58612,-130719,123330,-20681,94422,121774,110960,15022,-180519,135308,198605,254694,154074,-178123,-85348,-92123,-114723,137554,-132350,-84309,-87824,73608,-164454,-7053,-138189,-76242,137120,-87223,-40272,-119349,44209,-27066,46498,-189372,-185574,-101823,103370,-67864,-20955,221700,192210,135487,-135103,-93021,86406,-117691,-91024,81856,-21573,-168515,7183,86258,111871,-8198,-836,77950,78925,-97553,-121538,-7151,98009,-19519,42656,209973,486,-120578,-13308,9659,117099,147928,122420,47355,142646,-115921,-85497,-203634,17612,4798,-60253,76142,171875,-46914,-266823,33122,-138628,219507,166626,41583,45410,-128409
-72148,188244,180292,42128,-32557,-2518,132479,169628,57888,-35101,86804,-107098,127877,81236,-37318,-41031,67579,39305,-121377,101565,161308,125056,-83078,90006,63543,-63899,50796,-120742,-25152,125486,4218,27095,-113270,145045,-101153,-144477,-105835,-93125,82712,51720,128715,20645,-43475,109617,162225,1941,-60506,-62327,-20918,255490,251584,-48678,20309,-2948,140375,99175,-96830,-150730,-260792,-314456,-2536,89973,-87012,54184,-127267,-22372,9171,-324937,-134038,164633,179463,82205,334358,88064,85103,-56380,52033,81363,37437,78942,-234627,217644,322334,-72542,80694,22816,40404,121497,123050,-182645,-167980,-131601,-58696,199061,-64778,-28744,-46927,-184576,-247931,94276,110023,-22182,131534,-46053,-30266,-49918,-56698,-113837,-100498,-141221,-182140,71376,-29327,159640,154868,85764,66198,-79713,-6722,4890,11654,115133,-155662,-109292,-20058,73774,-118670,114043,115572,-63648,280135,136370,-79605,-73384,256756,135331,122933,-350,-224595,-5722,44906,132381,28175,39917,132577,105162,-38484,-79221,46311,192859,57692,-32587,155925,37909,-105135,-147348,-20789,135506,116663,-99361,296389,106286,239438,-13625,70522,-20916,215412,14050,-34418,181368,-47968,-65702,122371,-13143,-59714,247811,-160479,193168,130025,-75448,-84658,-142672,-168111,-185484,-115967,128694,-156915,-120968,-136748,56376,84815,83054,159392,82905,-48727,82100,-23849,147664,-56378,-160335,169583,203075,145258,76101,-104205,-114961,-99857,47723,-142713,130441,199747,128427,91794,133171,8058,-157560,126245,41571,-153170,-146244,-162745,154577,-76533,114167,59023,3644,-368813,-240962,149975,-110552,-48051,-124013,60860,-187560,-218804,-26300,-75168,-31313,-164897,-3383,-57298,75346,-255718,-8862,188284,91298,-147099,217384,-195520,31171,-79555,-92475,28058,-114633,156243,236329,151181,116551,121994,-55042,-71567,-156695,5708,78284,190892,-85539,120061,10343,154881,130935,4717,-110784,-10344,241432,-11533,139064,-60429,85799,174846,65156,39906,44496,-10004,-165311,4967,183516,42016,93249,-32635,170485,100794,184857,93094,29736,-135016,-11080,46632,150387,67379,-158194,101445,66994,134241,-87577,-139545,75159,-100500,-57336,59720,-100347,25835,114597,135246,-94673,-70400,43329,-144789,-146490,-120862,-61200,109733,100526,35319,6234,79419,263407,146719,902,-141287,-63812,-271569,-153970,201343,127022,29096,308894,-56527,13851,28646,-45981,-44744,-110138,-173907,-31209,-70673,165090,108768,-39704,63289,-137478,-14977,21114,-99959,80435,207614,58883,-65052,-123979,-153901,-152976,-115852,125485,90270,-206663,144115,-10021,-99912,146335,160298,44327,-50195,99902,24067,-89109,83322,-87749,203032,60917,196616,220114,-89446,-165387,-248714,-124720,111252,-95828,-36486,203584,-232611,-174591,32759,-122737,6536,91863,111947,-20977,16957,-9232,249712,-39682,13974,-102789,127264,255715,93967,36367,13812,14565,70706,105487,133875,-10317,102171,212394,30900,200972,184937,113520,152273,85285,-12224,117869,42329,52958,75703,72086,12461,-102363,-58361,151850,89140,184880,-14569,-24242,12238,-69021,-55413,-61857,8008,-84016,123226,-80819,-1287,180881,93190,-105637,63769,-30976,-157353,-41230,258874,31233,-142933,-118455,78289,165554,-102934,97284,-167782,-119734,183454,9566,302129,142073,-54244,46383,88373,51774,68818,29416,-83353,-275045,120387,211483,-25113,41826,-183227,104446,-210730,-196014,-17173,126122,320216,188547,-44350,100525,5035,-78220,38043,5296,-176355,27597,235878,155669,133419,251137,-111185,129814,226247,155512,187580,303238,79043,98115,136287,-83310,156550,-12499,-14539,-30128,7557,-4180,-35458
9015,43894,-46931,59890,-83880,143832,174397,-129935,-70095,-137750,-133074,-238833,36870,186186,11603,130082,-105950,17803,-150661,-136373,98115,63734,280114,102894,-30871,-27823,48036,-120372,86785,292970,250002,326866,114283,-61316,38198,-81192,138255,43708,157723,145460,59411,-191031,36806,1405,-53505,-94269,-16562,123896,100753,39198,-116000,-31561,50618,43460,33096,93857,-252474,-166930,-12955,-188431,11217,-21282,-110545,41297,36670,-44687,174869,125583,-29863,-222764,134933,122371,-130585,-88479,242732,-44843,-121685,-123775,241902,171830,-42240,-75835,214276,-26445,-129596,-10368,-115201,139729,-40920,-21038,181746,138469,-72941,-19797,97741,73483,-194228,-69874,7529,106943,-83659,211544,187597,68172,151391,-16164,256117,-39926,-275091,-139274,36067,-294583,-21636,143931,213539,72470,213170,-26755,174792,137007,-17298,-177858,171455,135376,117790,46059,-19581,-90249,145598,212980,-34545,-14436,-134491,-23274,-66133,-91011,150252,41777,-119558,81314,-31813,-66419,12974,295048,-174526,-94775,5415,-127942,2745,-69291,85789,-145458,44126,-162086,158702,-44905,-49262,-153217,-29008,198719,-9693,-3663,129683,252450,-16764,-74464,-67552,46284,163108,-160307,60250,-27688,10331,-30554,55363,26714,77570,62321,-92434,-38133,149154,-98185,-22998,57753,-146023,-25542,-90503,104621,-73242,-78670,126324,-110871,-136474,61222,60465,168657,62028,-12895,263723,38025,-98748,172746,-97832,-28971,253672,238404,120536,83977,-23437,-22394,-63541,-131290,-145800,118922,-109500,-64248,-34481,-244836,112285,-18303,58263,-56390,-95915,750,-58886,145525,148617,-37541,84679,46703,143445,288877,-151477,269092,-113733,-69243,121854,68545,94704,148235,-176492,184584,199011,-36353,73505,93024,285959,24410,-40313,755,-38758,-55345,16928,83683,61283,155549,-136310,24099,147603,28913,-138543,-56826,11919,171958,80200,-182064,-86334,-106541,-84176,-104059,138138,32484,17956,-175889,50522,35358,-58460,21922,-12445,99003,36655,-189901,87380,-19509,113316,33127,122420,201165,-167566,11646,34933,123460,56923,-110964,-56985,46036,-22640,-117521,-45632,-74693,17741,-34959,140453,158068,6665,49541,-185470,-188203,-78199,-80241,182939,138509,-152984,-79129,-189379,-106625,160823,175250,95610,-40965,91990,-150880,-134965,12667,116777,111800,247265,41464,86318,-71797,-102730,116253,72221,186773,247444,223595,-121243,-59542,65137,157378,61583,-10568,-140801,99297,-99813,-237322,-49139,-79581,5536,-48499,38898,-102093,-54686,-48191,58462,101781,69203,-113798,120439,-24009,-109010,37823,-20160,-128139,-53702,-54881,-112274,71359,-140345,-117742,-39463,163675,-123142,-29338,30987,-28378,119214,267734,376627,229128,70156,144437,26649,59355,134705,-15613,128598,185719,132012,72636,-168247,64582,126181,100823,83601,-93471,27893,-46138,220098,164991,-176834,65695,102529,-56654,-4091,-40645,28471,113313,23558,-20636,-98518,91711,-72917,105544,106097,71007,121428,50185,162263,146518,-8865,-78293,88017,-148582,-52117,-63299,-11114,36589,178631,53587,100565,2966,64215,87958,231554,52572,-4250,3454,51442,285545,41151,-107155,124720,-145786,-61847,188029,160141,-26785,-117100,-116288,-146478,64354,-55265,-120692,40694,86743,55754,68218,51037,154952,93122,130293,22661,111686,113644,140340,-185866,-159527,-8824,-167907,-124015,-112637,-138527,-50406,-119297,-338,75528,78837,-53915,-53178,-88076,-4811,184033,25309,-174556,-134779,-88052,-6203,11770,-226126,74912,17362,-117027,22164,201135,12171,-169985,-28287,-232736,-275616,-17495,-2612,63794,79513,38916,-57568,-117687,-86794,-63,120571,229401,51270,166229
45098,-9566,57502,153100,65691,110062,27153,-53962,-88075,259367,-38601,62117,157617,80750,-17213,66294,-20457,-1643,34073,-38594,-116083,-20904,95169,9811,97789,3292,15749,2665,77331,-74459,-18694,-54313,78667,-119352,47210,25265,-82512,88642,32304,-29471,-115361,-58172,115111,72507,-70703,-78746,-154874,97785,72400,60778,-9957,-96300,-25549,-149343,-101069,-70439,144120,-97683,-104036,-910,97,8854,-81135,-137180,67315,-42942,10479,-86011,78375,-102228,160236,-77397,-133169,-34653,79089,220853,25464,-160629,200185,140676,59311,-56687,-21414,251223,252734,-282840,-36376,-131841,124616,-189442,100258,-17552,-215900,69193,-101739,-5280,186814,297247,93337,113701,158284,328258,364591,19507,255072,229855,273598,166127,290843,437949,381679,237493,78685,102560,72853,85770,-171625,-47741,140075,130187,-129424,-88552,-129350,219780,-40471,-86041,-106644,-19891,124793,-14810,-28122,-47728,58048,194096,-99331,-48709,127868,-42729,-119953,-104408,84697,106684,-124433,51559,52817,22287,-69514,165741,164641,-60220,101990,14157,244274,8236,-149169,-2207,44007,-323597,-15540,-51766,113837,129512,158513,152494,117561,32478,15120,6409,66931,-163632,119310,-106290,-151097,10189,96885,-54379,-131148,-71369,-125750,-138992,-130933,-27954,-63399,59124,-195085,-246336,27224,123192,8238,96214,-93634,-76133,131086,78601,-64472,-130897,169151,150670,-23402,-4938,172408,111480,-127661,-31472,141635,31218,80064,81763,549,99751,125762,60596,111410,-581,-7119,106236,-45584,-97870,-171125,-13423,-48380,-116681,-141639,-93006,201641,-10584,99249,48979,-214844,-42235,17406,-60021,-138612,83953,210298,-13449,40579,-72952,321108,205082,118091,3153,96232,-89268,109255,111639,279402,107717,-38010,228766,555,-18292,-30255,13052,80730,32730,-71858,-136190,-26799,31710,17851,-54641,-163420,-140037,11453,-4220,46072,80828,106055,-19097,-32465,106851,109021,-80978,120990,51168,-85813,57527,-73799,-73244,54335,-130807,-153226,90939,-9491,-235138,-153009,-21136,126712,118929,-15839,161848,-118362,-93606,32822,128603,-137384,-125752,79697,-74265,55069,139107,-121177,71091,-43711,76497,30109,166005,2372,-174799,-144895,8642,110745,92912,2249,-119294,127585,-22624,100075,59204,183182,-203249,154962,106935,-162642,-112,-114202,90450,-289163,-88763,-135741,59077,-198002,-212964,100448,-67277,-151151,-168245,-75260,96918,110431,-33335,-114977,94812,152916,-145463,-271847,-83391,98320,-250594,-321536,175036,-105667,-32853,-10518,-105307,108190,-166357,-117026,-152545,36140,-216926,75352,-45198,-25205,98277,-193859,-44351,-128718,-78801,99069,-7866,-40112,-64299,18943,-22837,-205903,-48061,119370,-115519,-42426,162026,212279,-56516,-62119,-99434,-187826,-134767,51176,199890,-120672,160746,-116605,34362,-20436,53364,-25306,157565,53128,-66606,-16286,-22304,-11855,21026,-97317,207728,169379,92212,128697,160805,38542,-138540,-16791,111445,51300,-84449,-134527,-177421,143121,-62559,-84117,-86268,-125283,136110,-51210,113911,-91555,-154700,28843,-41600,-97848,141089,62011,-108304,92086,129638,19617,-116117,176449,140740,47061,216005,127232,176160,-70364,140686,154147,4472,-19033,104601,97799,98480,-135646,-126096,31201,-58976,-124964,-154665,-283512,146715,-113409,24452,-35851,-85001,132853,57992,-114175,-63252,172534,43742,-35540,92047,108758,54012,7934,136320,-36032,28214,-16663,-35494,212781,38677,73584,-136888,-72742,60587,211915,68963,-37313,-113393,-109362,128687,-11962,-98081,-68251,2765,99774,219374,176779,263657,214669,75256,-53083,115698,20617,221874,8893,15526,131649,64113,-104243,-56770,551184
