-206096,-186376,-158431,109190,84062,185794,151374,85244,-35071,1302,-16380,82331,75091,247832,180441,148412,-136333,-62123,-47630,-27649,13495,106445,21669,44626,80390,-148,-91792,-100134,-7355,3715,199808,180347,-28488,-7415,-101244,133621,45257,142917,-96861,78611,-118072,-213866,-117140,-53425,-47088,-66188,-225050,45418,-154900,17459,-83628,-137818,43860,-40799,-81181,9210,-131792,-159374,-151984,106880,-56661,-23086,4509,-93892,-49232,-54850,-133394,99176,121578,65363,111283,214478,-42237,-65055,193167,27282,184119,89145,126069,116763,-11915,120533,100454,179721,33349,215846,220639,165213,-156985,-24188,113903,39386,22890,230855,-83405,189709,-148610,118416,-43934,206014,157558,-22129,-61957,-64567,65265,3831,-38570,195820,169381,-12368,124311,56291,-153652,-155072,-26527,-143657,99788,-114155,-105207,-121621,-72895,-127820,160474,34242,64317,-100401,-82882,104271,-14969,-189113,1076,-11803,55090,48822,131434,32032,-150446,188617,-19929,94847,91040,135044,183637,28200,95214,-24153,-64861,96582,178968,207041,47802,99927,-38344,-885,127726,-16723,32874,97346,77686,-53182,70463,67460,75706,271753,218277,-38453,190041,56323,146256,90889,73321,13354,109633,44018,-114949,119042,-67774,-105301,-15720,135366,-159501,-64130,-62194,-194870,-36397,114780,-923,68142,-83423,82916,24793,-128108,-331276,-231258,-341780,31643,-9900,-124323,80368,51405,-86267,-196436,36153,107828,107292,42442,146760,161200,-193222,-19806,-257788,118303,117539,78308,144553,-155763,-45743,41357,-124801,215005,-6936,36324,161195,255379,-183396,-102775,14610,112422,57253,236799,327681,230846,-171549,85382,-80491,-47004,-37245,118852,249533,9321,-69177,-58,-134879,-70165,-104732,-34800,87271,-110961,-42192,-55919,108147,-113819,171648,31214,14014,48677,337747
-38847,79203,-184630,-90033,6512,-51999,-124596,115561,104704,91901,7578,-123552,175800,-99191,63374,-65955,-50010,-175145,89245,84104,-89698,-140515,-5251,-183058,-126162,-231368,59916,-119544,118799,-122904,-215225,52639,-103752,-74746,113242,22970,97742,114845,-138883,106282,-28759,82520,141704,106406,-79290,-17834,146106,172038,-86035,-126103,-64152,111148,156682,-2727,91906,-29028,-8300,79498,-29036,-160949,111190,-57363,71263,-28748,-44925,-15503,242075,53150,-98244,-5888,-42040,127087,49926,113331,-22182,-75584,-7293,15474,-4903,73685,128097,8794,-64181,-74554,-82531,-34889,131037,-41618,65664,-33509,-51150,116635,158238,-22013,-38124,151853,-180369,-31509,116497,42734,-12931,-133188,126169,39077,15310,-81265,-208629,-84695,-177465,136044,-9432,95358,-136523,-143261,-187084,-107224,119318,-25626,-87153,-114108,188277,173242,155671,34433,-83973,3106,-47048,117710,100677,203389,-83740,-85498,9385,55195,12322,207394,-11119,70113,148079,-34398,-17963,78390,116836,-157529,115227,99807,160563,-106509,-135673,-63754,82147,-37790,154743,176064,-98179,11624,91213,69525,-130489,53662,-85603,107448,-140797,73137,-159186,63429,-99314,-76943,-76052,-14516,-201283,-48291,47989,-11425,59427,-114950,149958,176279,-156821,53419,-34799,-30778,64208,-2887,85623,187603,184380,213670,127316,4596,63510,-7001,106789,88177,228558,8520,273303,247921,39470,212716,32115,317942,198954,285745,172614,-19412,159606,-79069,100574,-66587,-44698,15522,57143,111604,187349,-35252,-52956,64928,46779,-24661,-45600,158284,105358,190994,160850,56200,-41903,220125,114424,-677,6887,181656,111464,-14772,210646,65933,-53950,94020,49836,22617,-67479,-63569,209379,-152143,163932,187277,91604,241675,193837,182093,285573,241098,127033,105158,6526,283510,-364
128205,236095,231098,-72923,55218,154567,-25635,173654,5296,273539,-96025,-13430,226616,4603,209491,55636,201731,151138,242108,-138565,-54951,119673,107721,-30659,121413,115962,89973,-140433,-26690,46286,-81008,-34866,62021,165134,-123548,-180227,-76142,49507,-80631,-142396,23226,73291,-182297,20289,134485,-104996,25251,-151550,137619,-73716,19149,62613,-43045,-54859,87196,25657,228382,5423,43658,-39423,-51447,96754,37997,19627,167248,224527,207330,51365,60403,147691,125384,226521,19337,198015,-38177,141545,85358,241612,23091,167363,41652,90360,-121445,114079,147427,31543,243618,28384,49335,117200,183736,229567,86511,179820,115010,203433,95985,102735,27678,132410,-144943,-60393,-20415,-112954,46043,42530,14697,18756,12736,-36325,-22234,-124037,-110266,-1816,151734,126013,135706,104152,153239,48764,-8032,-62734,135116,41883,147074,194823,129577,24233,13571,223417,34290,258953,245057,158099,246979,87332,-200595,147250,13721,180824,129771,143980,-41491,-57271,66327,189853,-125850,216435,131565,-7452,-58288,112647,89253,-145007,-162293,116036,138123,11719,136607,-17776,-91791,30780,-13865,176401,190811,182776,3795,190176,-83726,149766,-131204,80969,61339,3776,26403,107186,-31585,106212,-47373,75744,53126,4716,143222,-27894,94849,302785,71441,219988,325784,195542,121665,275920,-159299,-243987,121081,-121961,-40453,24233,-129939,-33812,171006,-203899,-209607,35845,-206087,127466,-209626,62485,-32960,53418,-161895,-2447,-44640,-100832,-136376,-215616,38910,-147671,-189245,-8054,111916,128359,81918,57281,-137778,-11997,-179637,154719,-7813,-94630,26979,-190738,-38460,39148,-26833,88556,-59239,18726,188886,-7779,61912,117758,46662,65576,-11327,-99984,-138583,-168286,-54339,89780,-68159,-26112,158665,39629,88117,-129394,911233
-1407,-139310,-25689,17764,-30816,102785,42268,-171424,41757,149816,-8171,-32378,-94087,14840,-69582,-52844,110583,213621,-57525,-8053,60976,17086,183528,-89725,-117325,-137498,25386,36115,-46252,37763,-53954,151618,-75962,-63208,101134,-70105,-101087,-83509,97272,-98896,57319,38222,-184993,69021,-77105,3548,33385,-157054,-118662,66002,134348,-144942,71155,103610,-66970,50151,79527,-129386,-9033,-11937,-55651,24665,-139553,1323,-61765,-45981,-38124,-176629,-148863,-119359,-55128,35734,156757,-57948,85161,-1472,-59154,-34620,-4896,11228,480,-30771,-137633,78137,140481,160952,-71350,17546,-42320,-4004,-80831,-97969,148282,-28390,185501,180380,76715,-63990,10045,-161229,-75550,122719,16234,-62811,63367,-58042,-52388,-133614,-118716,-139614,95430,38496,51330,-200804,28348,-207769,-122420,-30475,-55987,31715,138236,83411,-7017,37690,41303,140384,-41100,211475,-50461,46845,-123580,-65814,90906,61144,-60897,-148989,94551,111740,13487,51991,-119204,-162763,111501,-121434,196375,-128035,-127520,-9407,-97973,11332,-71184,-20617,83897,27394,70897,-18744,-130616,104969,-69136,146543,75822,53971,105041,-114257,134996,-115341,-8576,-73907,-59050,-66663,24338,-154023,152737,97294,48444,-95144,-76709,129839,58065,-153598,49042,-29148,64383,-125226,6070,-20576,-154738,103040,53915,-20429,-5623,165488,-80894,-16271,-42848,-90119,39811,81648,21068,5328,142636,133076,253397,212327,202952,45764,88964,83505,-974,228012,65328,163714,281314,50123,216605,13566,83695,3868,261830,307022,175259,62160,345185,317138,269166,52874,23233,161315,169186,92030,-28969,87876,122846,175792,114469,9648,136123,153390,159168,240508,14110,206026,163587,148299,145755,61634,170406,129312,-34916,92140,12526,153835,115622,136400,355460,226091,-33441
-138159,-51858,144897,24290,-64627,-43029,27782,182255,109280,-142369,118131,31367,52643,93265,-27197,219881,-52836,30822,107654,-73304,-72925,-30098,117803,-12369,16577,-77223,143568,-171867,147977,86223,-63971,155645,2666,17443,112154,-42814,-131076,-5099,-89849,-63255,-16080,71864,104886,-8996,-60294,-58170,196214,16027,37530,130490,120596,12298,-21748,-40663,214289,108707,122019,27352,113500,27820,-90809,84455,124794,47662,-52384,-37576,102830,-20985,-167389,-28646,42763,-85186,28811,-36205,-103059,-55224,-66024,120518,31978,164169,141828,-100464,-85061,15189,75826,122963,-16473,-20735,82048,-91419,46964,-81458,-24074,13044,12592,-96696,-54596,-21966,2671,-95082,87338,223391,194284,239419,226442,-68877,10802,-120138,38063,118579,34024,143765,216691,62230,217665,-108720,-43255,72667,187177,119294,77399,159320,75234,-135714,-93089,101254,3183,-43279,-108377,-197436,-169422,80935,26624,-4319,207108,263044,161543,-165409,-172765,62584,-32755,-40366,-114689,19935,26183,-60977,37764,156407,173505,128190,237633,40077,169822,38439,-47185,172414,174507,26494,139833,291929,-111445,-34197,-109179,-144094,118965,56007,309602,240374,70461,71952,66024,66395,207813,141668,91259,48753,125634,-68911,9225,-22031,106530,199318,-72081,41605,-37705,85744,19209,-113625,-20194,148675,215361,163983,-33735,-217513,-141190,-236011,-194693,-83148,-201897,134155,-4817,50177,-225367,-224998,35103,-58307,151067,121531,35682,-62254,-212233,-178115,-96152,-59699,-72175,-3079,16941,-189320,-392389,-290741,-246036,-181491,62563,58624,-166863,-85555,-301284,-290031,-102892,-146405,164681,150017,-62316,43141,-193942,-423174,-23957,38870,-27321,222938,-122081,-178972,-11192,-145662,-88320,95524,194824,155159,-26607,10785,-190219,-306099,-79752,-113372,-144398,16664,559452
214676,-54058,148260,92525,120448,201484,-116689,-99442,110196,9125,94861,12912,80736,59497,106518,124302,23264,206679,176720,56622,-56461,-60449,204208,99837,225961,1000,15371,159971,41243,205814,104524,193587,105310,153789,95990,308380,254120,66963,220474,6777,172693,191334,126835,87981,146607,95484,166374,-59460,168785,147543,-92340,-53782,136344,43092,71284,27286,-91887,194581,-30367,19048,201875,-89976,-80881,117111,112722,-141992,-42753,90359,-201435,-64506,-84578,-79695,23155,37279,-36242,76754,165600,-39471,101904,75275,-131215,147377,-96127,-23570,-124295,-43691,89099,-82171,190711,25255,-31328,-48779,15724,-69830,193725,81011,164866,-118610,125437,-113250,69941,-61552,-90634,81591,2390,152793,24147,25141,142864,44070,118862,104366,-18068,73237,-96214,-100322,130938,39023,62455,-83369,174068,52364,61868,143031,50851,122232,106117,-94202,-21273,-114372,-49321,-211344,-211320,75623,117776,-25611,-109986,28975,170490,96415,-130015,-172535,116218,34112,-32656,115106,-103260,-162216,55420,53703,94368,112256,-96554,-63128,-107803,-233926,74310,-34161,-51651,94112,125090,78688,-81269,-160556,-140553,76697,174472,33640,105034,180914,-171244,60627,-141366,74328,37210,190652,-29732,-60025,129841,32837,107598,99481,111730,152435,-129157,-151910,-104283,-120060,30624,-173929,-160600,26484,-82920,-264601,-234672,-146265,-201097,-37713,-176130,69760,43228,-142476,-158349,-92757,87422,-114290,52032,-142723,16258,-48377,-42069,-119618,18078,73423,-173365,6912,-157107,35792,1879,50301,-185057,-11901,-106509,-57466,-50354,56194,-208694,-224101,-202280,44190,-41891,66152,-173084,26769,32991,-80178,-219966,-159646,159516,185817,57113,-147683,31740,-104199,-148760,48384,-86646,-80092,62540,-125961,-221616,57813,-171168,61637,-291800,-207975,652923
-153305,48944,-103190,170343,188905,-83967,233422,-1774,96172,103064,14152,175718,2618,185682,-25961,138706,-24268,-75024,148269,108405,-5965,235263,244757,189703,-146044,58714,97937,-133164,159842,-65205,-1091,31297,-126968,17965,107263,69681,-143606,-84247,128053,-137274,120886,8670,16578,-108574,-85647,128204,77356,152849,55298,-118336,1589,-94294,26688,-15599,35917,-52413,87063,98849,57954,157331,-14725,157988,69098,-133383,-125298,-63486,-31886,112034,52134,-47755,11720,-87308,148088,13955,1357,229978,91193,111007,223814,129449,-60945,50623,-63223,10112,225210,-16323,120737,63028,75969,198804,161264,-57862,199380,-59156,140662,74005,81651,90194,107461,200128,123924,125218,49576,42625,74244,89887,-103863,49354,42305,90508,-83720,-11523,-78370,90152,-96434,20090,-33212,-81119,-91199,111414,162128,-65138,85838,75,62916,-1937,-113730,10064,-108275,-54472,-14968,-97120,145943,120370,74870,212816,129552,59862,144390,162591,195024,173988,87186,181427,102005,-189014,173527,55921,142830,200048,59968,224557,155288,88981,-42121,151318,189,16741,114918,149145,-172656,-154251,171821,145131,193849,-158022,68214,-85463,127118,164488,105423,170221,245603,85959,151183,152514,-15899,-100831,-125405,93468,81088,113058,84508,41291,31146,40642,65849,26183,172201,197809,-144160,47166,-21994,92652,76624,104496,179219,-349,152081,4797,-105065,-62851,212250,236149,161051,-19572,-8640,51732,82249,37177,99696,30625,54479,151395,59044,45178,-183058,117558,198023,208304,82067,20273,123889,2570,14097,-12340,-37464,33067,47901,5745,238901,102519,29447,-5186,297362,206748,241742,-25341,221219,237114,124864,108463,116720,-114067,31863,163584,160722,4416,-5839,50515,262817,255130,32962,183440,243109,202571,-88
-92241,-65059,-13002,140948,26607,98242,54214,11230,152016,159110,-26271,9588,30430,-98216,-57228,-130377,96736,61909,-69897,28656,169646,-26747,-73222,130546,-38198,31998,22202,114004,118126,-98071,18906,121324,-115140,18889,-177947,-61338,10406,-59902,-97453,79121,-6499,-88933,-134328,132890,-29971,136660,-128367,-110179,-119990,36848,-218381,-48665,-917,-12200,-54678,-123520,60866,-6184,158456,155094,215758,-16580,-12798,6471,117346,13397,-29716,-52440,-102113,-146493,-1518,-41456,145414,26733,16658,-65543,127675,94990,-126351,-115263,41624,-29139,64985,-14508,-84215,-114282,-65000,-133154,-34460,-76880,23206,214086,9132,67012,-99490,77964,-22545,135703,-122330,79963,-50989,-164341,26503,42133,164433,31859,25485,109960,72508,-134525,-123433,8107,-58549,-112960,-82327,100520,-132946,-135480,49659,-60113,162001,-100923,85969,137716,114321,19610,57218,50754,92633,-116728,43033,-102455,-129196,-221572,-31005,-188199,77525,-40557,85424,42096,-186804,70267,-212137,-160134,-70110,54772,192275,53917,179561,3120,-178593,16390,20798,64393,252422,-46154,132885,55581,103070,-664,172206,227651,118489,18991,137943,-74983,-115212,-138720,160532,171336,126719,126716,119728,122120,-210832,-95415,-126671,151470,-12226,-175554,-91815,-29369,-40935,-8467,43848,122467,-38486,1933,196342,-40374,45771,158558,-119634,90065,95959,-46168,224906,141704,199157,184217,85831,28876,153575,124733,223017,230166,141737,-11334,188880,229457,224266,48933,261436,10132,204071,129126,-113770,23820,76054,7101,192204,123309,260979,302570,55422,72868,-63514,234652,203410,182076,195986,22468,105873,-16192,-80393,237651,-12949,169095,59609,115930,-75442,106895,48282,-18,163602,-12936,-113292,17128,174405,18629,240945,-13145,229950,176509,280625,189738,-327
205808,-51771,25016,-19455,-85302,-24346,-51169,101500,-7168,-39945,-68108,135331,-13589,27351,-29597,113265,219278,143398,44397,79954,-127847,156570,-115604,-21812,126663,-65116,31838,-115558,-100894,18974,-124849,-76925,-106634,44421,132175,40685,-55452,83060,87456,156810,-110621,-61878,-132981,65070,61901,-153674,105138,-126660,-86077,62236,113598,56257,-134900,-157158,-120160,-58171,-70151,-119274,41741,63069,-69396,33086,105213,55346,140045,-63913,69215,111640,110063,-68856,198984,-119548,250290,217446,12205,133751,121816,207931,37612,83989,103196,20216,151742,141169,205124,-7827,110904,198187,45012,117368,31859,189883,232885,112199,82705,-38038,94063,-118639,-7862,12789,128814,-25628,187645,-46419,12014,-174214,130237,-93553,69165,140052,51557,-5086,-176236,-171277,-197893,48478,-208392,-95423,63187,-59124,4655,59462,-38390,75933,164343,3306,178957,-45775,114652,-65333,-26636,-103280,89711,-10350,9922,-125115,28952,149025,5303,33959,151636,-25158,147755,186155,43938,-63337,107778,-84916,112155,226513,-77939,100389,70404,71540,78066,164246,46747,319818,152746,143078,43286,15218,114289,212189,139000,246550,184494,108543,-87723,106568,28706,-62385,266287,112299,84815,-45523,-34706,25269,-130756,-154042,34285,22051,54289,-35077,88834,-28199,-95981,201241,116246,-77414,-86143,112050,57201,-86532,67481,-118921,-42042,44326,73752,-56553,117179,22682,30164,-94795,-116804,232177,-66529,-144563,128727,-80744,44874,-147566,26574,-84900,-154849,162068,-69513,94557,-43941,57891,39971,25953,227181,-8827,5322,95370,241662,203344,94761,92536,148399,172334,140843,-154633,941,-44796,-99019,83061,72951,-58629,124651,74044,-78081,45236,33902,56645,74374,-148266,87170,49729,192505,105597,66330,29020,105473,88238,256703
-79220,-226859,-91541,-113269,-55919,47235,-1726,-73067,105036,-3844,-96687,149646,17895,85119,76770,20224,-150357,-13831,7617,-41106,-109796,-105971,179654,101486,-146356,18443,120361,1428,101012,-17368,70360,45924,-109682,-109677,45576,92425,152623,106576,187879,138186,-45969,-40572,27097,-81847,48076,-27948,33219,-159864,-112841,-26814,-27395,-86425,25857,39920,33485,-128904,-26609,-21588,98093,59119,-145665,74945,-147706,99033,28769,10205,108169,141311,130717,-23985,214601,74717,-3321,177343,163651,37934,112788,241720,88763,73963,-9901,97261,-13713,61431,88035,-39908,193720,-29805,56134,199650,92258,98131,86015,235627,244336,-6351,63394,162380,119417,-95191,-90419,25567,153734,19375,52407,-11611,-97148,-65464,75204,-45953,108051,86682,131091,37404,113487,-231051,92667,22403,-74501,-240119,116949,225422,-26697,169131,-56616,-137019,139156,120051,215664,-33329,-101574,-140387,10301,-2622,115284,59172,161377,138860,9354,-135637,-189920,-205353,64147,-17651,-33326,153660,-9098,41330,-158104,-105283,-94406,-123937,62563,75135,82935,242171,45800,72569,33458,48623,-3854,62228,60706,-7557,-14529,172510,-135226,-134325,114389,6413,92852,-129508,192907,96808,-14952,-229972,105104,-10329,316005,35312,122555,-77515,-13320,92092,154328,83317,354694,165513,213170,69025,139582,230386,-216643,-237075,-91071,-263465,37975,-263362,-176867,-50259,-175980,-173352,-9413,-85915,-94753,-9805,404,-241898,140905,-91414,128300,-74662,-59487,-146481,115787,-161053,100534,89101,-192912,137525,-97549,-113965,123221,-156640,109919,147712,-74381,-119226,175867,-9382,142763,72229,129764,71297,81481,38237,195456,250347,29256,277300,-106250,76768,-19194,-19529,-109029,25839,-91244,-2832,33205,118759,284630,177483,-56912,146196,195137,56433,684679
-89511,-66413,-46952,-142740,-75893,-27680,-94659,87703,-133303,-133832,-169369,25653,167011,170609,79726,197092,-129397,-845,-56386,178922,4515,52037,86624,-24914,-215999,-234894,-112700,75439,55661,129772,-77696,-39915,-144290,-125677,-176206,-91465,190313,-47396,127858,76720,-68976,-188067,-245236,-207082,16335,-45914,84435,31161,-216843,-237340,-45219,-79372,-104088,-27664,8507,-204155,-37046,-181291,-194158,32555,-64482,-87014,-122079,-24948,-199560,-108179,-24011,66086,-92200,3041,-16684,1436,-188103,109855,158401,-15423,109192,-67337,99022,49160,69868,25320,-31595,-60025,55274,11217,112403,118190,203,88650,42283,127437,-38368,45745,37643,63149,-207652,-182066,-185767,114202,63600,220159,-39879,-59750,-198798,-55716,-172378,28268,-38811,100564,-213458,27153,-195688,-221468,-24350,33253,156562,175466,112307,8962,-132448,-42947,94002,180101,177704,148582,100671,-48672,-195002,98027,148760,8444,-2867,68362,139798,-145093,113660,62237,15779,-13308,101332,1304,-44092,-164308,-163091,-1197,66442,254760,249867,96850,180164,-84509,133598,125814,28539,270055,309226,133493,-23709,51613,-175273,108316,61223,199642,222355,232104,57957,-129707,27137,19208,-72577,117691,267362,137204,56662,90551,-155141,104272,-61271,75619,-2580,77397,-194869,94212,-113525,-76142,72206,55434,180774,175984,-68120,-16102,-199208,-53635,-49690,29844,62585,262809,116367,161857,-266768,63829,-148815,28009,312452,37267,-70466,-39329,-82194,-21677,-22159,17023,236835,86729,213209,106647,-176197,-280428,-28656,-44134,184868,154161,176256,158902,94094,11362,-17272,37117,62098,247566,-61259,221983,-185816,-230378,-194833,-55884,-66780,-45723,208410,179926,-226032,-232079,44897,42309,45042,192436,-29018,149152,-11037,-5995,6673,-107371,193398,-71288,-54663,-5495,66353
-139290,-14501,2089,-265752,-209909,-206627,-7818,-191685,-116552,65276,-35947,51800,75719,-166471,-44624,100416,15346,-126867,-29697,-114187,-7119,-202165,88453,-114330,19066,180539,118027,28284,22252,-68076,42932,-61264,-12064,-17186,193288,45245,-85538,-18188,112155,148762,-23030,166212,134602,-22977,123511,225594,-139743,-179386,-34392,-46250,-78298,58885,107262,101284,81751,104998,-148731,-54598,-227875,75186,-157114,-47329,10356,-55825,-85524,-67082,46637,-229995,-160690,-222273,-74790,-128156,-60482,-116179,-211895,-186620,50526,-80569,-180426,-149471,40856,-142846,73046,-92401,73303,-278522,-183237,-220178,-45722,218705,-55391,92688,-33791,82760,-65935,-75352,-5135,-114268,196234,-77575,-103363,77984,-108770,-99260,-98122,-85172,-58232,74806,-95647,22140,105846,24631,111810,61040,152405,9341,-13581,78398,-61444,186438,131557,174807,-54069,-83467,164186,-87748,-31723,23530,-99025,58363,120429,-76180,60345,101792,-6792,-137797,-111202,-166654,-82414,-74746,-144542,-104127,-3904,-219724,76718,91350,-57133,-148610,37115,-182568,-194700,58232,-43710,-18616,-100561,18642,37854,-211113,-67901,-171936,206599,22845,-93836,182999,-66832,100160,16349,174367,186394,101969,-57720,104890,150256,156940,-107826,152507,-33170,30870,-66701,-57847,-99860,43812,-88718,-125960,53670,-69698,27272,-137337,-175245,-24834,110639,-45947,133884,-34362,228483,122901,180926,278224,172441,-26441,49841,180078,331726,142040,357898,25321,31332,-113283,50198,-67901,212371,-28168,186183,107290,34603,80990,113629,275347,194638,54659,193579,235039,121554,358327,191032,19056,151073,-49165,339235,353431,229462,168097,114190,50839,74004,226816,297396,289373,127288,140268,-88579,360613,181676,392848,322600,314508,285393,131452,-191365,-67305,80960,86651,217810,348163,114601,189132,-68486
148372,140591,57524,60905,-121565,-113740,-150663,-92719,-91315,-105835,-106633,170763,90768,-6940,-136223,70514,-82031,-96826,-54304,92831,20193,181080,-19358,168467,-56682,122465,29476,-29788,104966,-106382,49929,-155025,17903,-31668,55893,-118315,50541,-75028,359,174877,69887,-77754,-13011,-204682,-103947,-90670,-188438,-184018,42867,113846,-79059,68015,125923,-5204,-49077,-153125,112879,-86393,-50180,-77887,100867,-48768,61189,98514,44234,-126378,-15114,-61169,8753,-98365,-112470,11526,101448,-24845,-140321,-1002,59087,-49611,13484,75097,172330,219988,132070,89772,-51947,-39620,-10298,126134,138860,24973,36564,27532,181592,-80277,54589,24525,-17755,-81661,-11867,121049,-12244,38101,-53423,124142,-84172,-152820,32493,10654,-140668,20901,-31256,-160116,-32002,180503,125459,65621,-62473,161176,-10971,-146686,143049,-126350,-107170,105434,-103182,28373,-119265,-50334,72548,-24378,118423,57732,25220,81566,95023,-26124,53595,-76418,-2741,20813,-89052,-7023,90281,80920,-55278,68765,-151469,-49067,180902,18777,128963,105252,-45043,-12776,130710,119131,-94535,-2017,13922,73934,132424,-105993,32547,-40632,-123418,-122629,-2392,151694,59434,-131870,108390,-149724,-121100,-123302,100579,23266,150595,156709,-68487,49307,-34247,-180022,157703,-84374,57387,-92327,-5814,109124,-11867,-3275,-24918,-150261,187683,-20773,19456,84700,85865,196834,109768,-90351,291677,203605,273110,250878,59249,210942,172394,-47378,183682,-16956,-37826,97070,69634,245511,199678,94639,9477,-119100,175434,-90688,263179,110361,29102,119730,-37914,12028,256755,310324,34685,20981,100076,213633,247374,352440,140555,350646,244985,345195,77310,109339,146603,67074,-7349,84910,166170,45401,97746,-165333,-125328,8396,153939,55926,114685,197728,33704,120127,-417
193730,116635,238872,193695,66875,152710,74970,33862,36103,91586,105483,108091,67069,7173,-77550,43614,-50911,38177,90076,36783,217119,-59873,151774,23437,12798,83454,55488,61516,192780,76000,101172,54160,-152481,-95783,-57800,23429,186638,102534,-121736,-129390,200265,172367,261962,69270,5865,-19603,-126456,87903,-299,1412,123998,39790,73811,155762,-137235,153544,-50502,29242,107534,24275,174339,172237,-160432,-66469,250799,1119,112202,107093,170135,148767,132267,112106,149683,940,221708,176797,134862,46761,27581,-41135,138901,146841,-103385,-71935,-79113,59538,40138,86837,146866,34405,137681,-31972,67292,139593,11853,132291,-58508,156023,-87898,68640,-101368,113622,116292,102771,138227,134480,55902,283336,184922,39203,-100813,-56587,203912,-29488,37618,189464,-45840,-52147,114146,33133,226077,138315,244643,277038,30633,203850,-23061,-37654,-53180,-31171,129119,188252,63971,19370,-88614,200014,84220,-71616,142305,-175107,-184128,-126499,-80974,164789,-41449,34250,-83363,-207057,-173173,-158975,-55592,-21945,58178,-83508,-118553,-220066,47572,-45444,74259,-2777,-4673,23140,62382,-129284,147440,-188568,22133,141280,42964,-10165,151164,51446,-78702,19856,24372,-87754,40554,82964,216475,147141,156726,76155,-40815,198964,34279,178032,-22449,93403,-43609,73930,154720,63211,-11131,-223544,-297957,-160279,-130259,-144976,117378,25832,-93766,-163652,28671,-90056,-89346,-62509,41338,89416,-59144,-188102,-212130,-90514,-186614,-153923,90056,-186015,-323536,-138189,-426106,-428875,-307131,-158684,-125337,-245227,-147149,-286075,-285359,-282712,-292422,-238421,27323,-232540,138548,-238929,-211398,-160592,48460,-86376,3465,163261,171699,45111,-83236,43971,100550,-29665,42279,233806,112865,56147,-104257,-92748,223226,244902,101604,36277,827045
43186,8250,99104,6197,86409,94618,175355,8758,62359,62820,35982,160469,185537,40,251906,-90499,-92998,-79282,63699,-7789,1952,95524,172177,49487,-129088,-89888,129797,-180277,5720,156846,152545,83445,-134010,37993,92341,87240,12483,152451,47257,214122,-127102,107864,-9087,-36676,44792,49480,164730,128734,-122624,-46912,68496,-15406,-78000,-114973,-168264,44546,-172787,-146594,-28622,-47246,-12293,-129671,145546,13527,36638,96123,-40359,-27069,172237,-90665,97852,65004,160175,-80942,-19111,180755,138537,-120905,-23895,-82690,-56048,117644,198915,18036,77156,-16776,119374,-2535,168883,176022,69439,-21676,51644,187784,181641,108368,35442,152487,38371,165223,55417,90603,90304,-62075,126540,39049,188995,201916,8183,220546,64386,-96874,-224567,-234366,-215777,-276,-89505,-72115,-47769,-210410,-213105,-96010,-153665,2007,-8082,120390,-152245,99482,169608,-144680,-92132,-47414,-178482,49634,-87224,-143028,146134,185733,-94448,-70731,83867,-6403,126161,239814,-8576,-29727,160352,87317,3943,-29077,161052,-102982,168498,249447,173306,8787,72370,39026,177997,141290,213979,206679,74708,130957,2667,-79842,125670,8009,183186,-67280,-6984,138910,158645,31973,1271,-90430,-119992,73106,29680,-184701,-116312,-144824,-194058,-40330,66479,-146922,5449,-149286,89762,-7358,-177061,-115968,93651,111204,103740,136026,-155452,-61750,136139,-268046,217167,59761,-16966,84084,-24459,121574,77515,-243789,105262,101001,81750,123857,77385,-10532,-69162,-12516,78782,216279,102028,255282,203988,-34692,128413,136896,71572,363929,29712,-13117,168506,-46827,-133544,-98823,277361,218987,-113754,-27723,-70461,-2530,-74155,-160635,-65578,-79428,105469,-93959,100217,-111190,-218719,-299902,154644,146444,124666,181503,-19731,-12011,-73719,-161037,327749
